PhraseId,SentenceId,Phrase,Sentiment,Tokens,Sentiment_Words
106605,5630,Writer-director Ritchie reduces Wertmuller 's social mores and politics to tiresome jargon .,1,"['writerdirector', 'ritchie', 'reduces', 'wertmuller', 'social', 'mores', 'politics', 'tiresome', 'jargon']","['reduces', 'social', 'mores', 'politics', 'tiresome', 'jargon']"
46255,2251,"Potty-mouthed enough for PG-13 , yet not as hilariously raunchy as South Park , this strangely schizo cartoon seems suited neither to kids or adults .",1,"['pottymouthed', 'enough', 'pg13', 'yet', 'hilariously', 'raunchy', 'south', 'park', 'strangely', 'schizo', 'cartoon', 'seems', 'suited', 'neither', 'kids', 'adults']","['enough', 'yet', 'hilariously', 'raunchy', 'south', 'park', 'strangely', 'schizo', 'cartoon', 'seems', 'suited', 'neither', 'kids', 'adults']"
125506,6744,I 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .,1,"['giving', 'thumbs', 'due', 'endlessly', 'repetitive', 'scenes', 'embarrassment']","['giving', 'thumbs', 'due', 'endlessly', 'repetitive', 'scenes', 'embarrassment']"
25307,1157,"The Merchant-Ivory team continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage .",1,"['merchantivory', 'team', 'continues', 'systematically', 'destroy', 'everything', 'hold', 'dear', 'cinema', 'begun', 'split', 'even', 'damage']","['team', 'continues', 'systematically', 'destroy', 'everything', 'hold', 'dear', 'cinema', 'begun', 'split', 'even', 'damage']"
26808,1230,"The movie spends more time with Schneider than with newcomer McAdams , even though her performance is more interesting -LRB- and funnier -RRB- than his .",1,"['movie', 'spends', 'time', 'schneider', 'newcomer', 'mcadams', 'even', 'though', 'performance', 'interesting', 'lrb', 'funnier', 'rrb']","['movie', 'spends', 'time', 'newcomer', 'even', 'though', 'performance', 'interesting', 'funnier']"
110589,5862,Plays like a glossy melodrama that occasionally verges on camp .,1,"['plays', 'like', 'glossy', 'melodrama', 'occasionally', 'verges', 'camp']","['plays', 'like', 'glossy', 'melodrama', 'occasionally', 'verges', 'camp']"
97532,5100,Video games are more involving than this mess .,1,"['video', 'games', 'involving', 'mess']","['video', 'games', 'involving', 'mess']"
120702,6456,Bogdanich is unashamedly pro-Serbian and makes little attempt to give voice to the other side .,1,"['bogdanich', 'unashamedly', 'proserbian', 'makes', 'little', 'attempt', 'give', 'voice', 'side']","['unashamedly', 'makes', 'little', 'attempt', 'give', 'voice', 'side']"
117414,6266,"It 's unfortunate that Wallace , who wrote Gibson 's Braveheart as well as the recent Pearl Harbor , has such an irrepressible passion for sappy situations and dialogue .",1,"['unfortunate', 'wallace', 'wrote', 'gibson', 'braveheart', 'well', 'recent', 'pearl', 'harbor', 'irrepressible', 'passion', 'sappy', 'situations', 'dialogue']","['unfortunate', 'wrote', 'well', 'recent', 'pearl', 'harbor', 'irrepressible', 'passion', 'sappy', 'situations', 'dialogue']"
152488,8321,"The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises .",1,"['action', 'unusually', 'tame', 'characters', 'simplistic', 'maintain', 'interest', 'plot', 'offers', 'surprises']","['action', 'unusually', 'tame', 'characters', 'simplistic', 'maintain', 'interest', 'plot', 'offers', 'surprises']"
109773,5816,Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going .,1,"['perhaps', 'even', 'slc', 'high', 'command', 'found', 'writerdirector', 'mitch', 'davis', 'wall', 'kitsch', 'hard', 'going']","['perhaps', 'even', 'high', 'command', 'found', 'wall', 'kitsch', 'hard', 'going']"
119630,6398,Starts as a tart little lemon drop of a movie and ends up as a bitter pill .,1,"['starts', 'tart', 'little', 'lemon', 'drop', 'movie', 'ends', 'bitter', 'pill']","['starts', 'tart', 'little', 'lemon', 'drop', 'movie', 'ends', 'bitter', 'pill']"
66279,3361,This off-putting French romantic comedy,1,"['offputting', 'french', 'romantic', 'comedy']","['romantic', 'comedy']"
113114,6008,One scene after another in this supposedly funny movie falls to the floor with a sickening thud .,1,"['one', 'scene', 'another', 'supposedly', 'funny', 'movie', 'falls', 'floor', 'sickening', 'thud']","['one', 'scene', 'another', 'supposedly', 'funny', 'movie', 'falls', 'floor', 'sickening', 'thud']"
39416,1883,"Throwing in everything except someone pulling the pin from a grenade with his teeth , Windtalkers seems to have ransacked every old World War II movie for overly familiar material .",1,"['throwing', 'everything', 'except', 'someone', 'pulling', 'pin', 'grenade', 'teeth', 'windtalkers', 'seems', 'ransacked', 'every', 'old', 'world', 'war', 'ii', 'movie', 'overly', 'familiar', 'material']","['throwing', 'everything', 'except', 'someone', 'pulling', 'pin', 'grenade', 'teeth', 'seems', 'ransacked', 'every', 'old', 'world', 'war', 'movie', 'overly', 'familiar', 'material']"
44079,2136,"Tries too hard to be funny in a way that 's too loud , too goofy and too short of an attention span .",1,"['tries', 'hard', 'funny', 'way', 'loud', 'goofy', 'short', 'attention', 'span']","['tries', 'hard', 'funny', 'way', 'loud', 'goofy', 'short', 'attention', 'span']"
73470,3755,"-LRB- Evans is -RRB- a fascinating character , and deserves a better vehicle than this facetious smirk of a movie .",1,"['lrb', 'evans', 'rrb', 'fascinating', 'character', 'deserves', 'better', 'vehicle', 'facetious', 'smirk', 'movie']","['fascinating', 'character', 'deserves', 'better', 'vehicle', 'facetious', 'smirk', 'movie']"
98222,5148,"The histrionic muse still eludes Madonna and , playing a charmless witch , she is merely a charmless witch .",1,"['histrionic', 'muse', 'still', 'eludes', 'madonna', 'playing', 'charmless', 'witch', 'merely', 'charmless', 'witch']","['histrionic', 'muse', 'still', 'eludes', 'playing', 'witch', 'merely', 'witch']"
1628,61,"The screenplay by James Eric , James Horton and director Peter O'Fallon ... is so pat it makes your teeth hurt .",1,"['screenplay', 'james', 'eric', 'james', 'horton', 'director', 'peter', 'ofallon', 'pat', 'makes', 'teeth', 'hurt']","['screenplay', 'director', 'peter', 'pat', 'makes', 'teeth', 'hurt']"
2556,98,Report card : Does n't live up to the exalted tagline - there 's definite room for improvement .,1,"['report', 'card', 'nt', 'live', 'exalted', 'tagline', 'definite', 'room', 'improvement']","['report', 'card', 'live', 'exalted', 'tagline', 'definite', 'room', 'improvement']"
91079,4738,"Watching this film , what we feel is n't mainly suspense or excitement .",1,"['watching', 'film', 'feel', 'nt', 'mainly', 'suspense', 'excitement']","['watching', 'film', 'feel', 'mainly', 'suspense', 'excitement']"
112429,5972,"There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .",1,"['something', 'full', 'frontal', 'guess', 'artifice', 'acting', 'distorts', 'reality', 'people', 'make', 'movies', 'watch', 'like', 'movie', 'riddles', 'works', 'interest', 'characters', 'see']","['something', 'full', 'frontal', 'guess', 'artifice', 'acting', 'distorts', 'reality', 'people', 'make', 'movies', 'watch', 'like', 'movie', 'riddles', 'works', 'interest', 'characters', 'see']"
114303,6080,Jarecki and Gibney do find enough material to bring Kissinger 's record into question and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly millions of lives .,2,"['jarecki', 'gibney', 'find', 'enough', 'material', 'bring', 'kissinger', 'record', 'question', 'explain', 'diplomat', 'tweaked', 'version', 'statecraft', 'may', 'cost', 'thousands', 'possibly', 'millions', 'lives']","['find', 'enough', 'material', 'bring', 'record', 'question', 'explain', 'diplomat', 'tweaked', 'version', 'statecraft', 'may', 'cost', 'thousands', 'possibly', 'millions', 'lives']"
70254,3577,"But , for that , why not watch a documentary ?",2,"['watch', 'documentary']","['watch', 'documentary']"
40888,1959,Ruh-roh !,2,['ruhroh'],[]
23327,1058,Do n't hate El Crimen del Padre Amaro because it 's anti-Catholic .,2,"['nt', 'hate', 'el', 'crimen', 'del', 'padre', 'amaro', 'anticatholic']","['hate', 'padre']"
16602,716,"... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .",2,"['visually', 'seductive', 'unrepentantly', 'trashy', 'take', 'rice', 'second', 'installment', 'vampire', 'chronicles']","['visually', 'seductive', 'trashy', 'take', 'rice', 'second', 'installment', 'vampire', 'chronicles']"
78746,4053,So riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .,2,"['riddled', 'unanswered', 'questions', 'requires', 'gargantuan', 'leaps', 'faith', 'watch', 'plod', 'along']","['riddled', 'unanswered', 'questions', 'requires', 'gargantuan', 'leaps', 'faith', 'watch', 'plod', 'along']"
31432,1471,A tasty slice of droll whimsy .,2,"['tasty', 'slice', 'droll', 'whimsy']","['tasty', 'slice', 'droll', 'whimsy']"
41452,1993,The dominant feeling is something like nostalgia . ',2,"['dominant', 'feeling', 'something', 'like', 'nostalgia']","['dominant', 'feeling', 'something', 'like', 'nostalgia']"
96929,5067,"If all of Eight Legged Freaks was as entertaining as the final hour , I would have no problem giving it an unqualified recommendation .",2,"['eight', 'legged', 'freaks', 'entertaining', 'final', 'hour', 'would', 'problem', 'giving', 'unqualified', 'recommendation']","['eight', 'legged', 'freaks', 'entertaining', 'final', 'hour', 'would', 'problem', 'giving', 'unqualified', 'recommendation']"
57560,2904,"However stale the material , Lawrence 's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny .",2,"['however', 'stale', 'material', 'lawrence', 'delivery', 'remains', 'perfect', 'great', 'gift', 'actually', 'trick', 'thinking', 'wornout', 'pandering', 'palaver', 'actually', 'funny']","['however', 'stale', 'material', 'delivery', 'remains', 'perfect', 'great', 'gift', 'actually', 'trick', 'thinking', 'pandering', 'palaver', 'actually', 'funny']"
77534,3988,Your stomach for Heaven depends largely on your appetite for canned corn .,2,"['stomach', 'heaven', 'depends', 'largely', 'appetite', 'canned', 'corn']","['stomach', 'heaven', 'depends', 'largely', 'appetite', 'canned', 'corn']"
129836,6990,"In a 102-minute film , Aaliyah gets at most 20 minutes of screen time .",2,"['102minute', 'film', 'aaliyah', 'gets', '20', 'minutes', 'screen', 'time']","['film', 'gets', 'minutes', 'screen', 'time']"
54853,2732,But fans of the show should not consider this a diss .,2,"['fans', 'show', 'consider', 'diss']","['fans', 'show', 'consider', 'diss']"
10284,433,"A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus .",2,"['serviceable', 'eurotrash', 'action', 'extravaganza', 'decent', 'sense', 'humor', 'plenty', 'things', 'go', 'boom', 'handguns', 'bmws', 'seaside', 'chateaus']","['serviceable', 'action', 'extravaganza', 'decent', 'sense', 'humor', 'plenty', 'things', 'go', 'boom', 'handguns', 'seaside', 'chateaus']"
72905,3723,"Possession is in the end an honorable , interesting failure .",2,"['possession', 'end', 'honorable', 'interesting', 'failure']","['possession', 'end', 'honorable', 'interesting', 'failure']"
138772,7522,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it 's a pleasurable trifle .,2,"['mostly', 'martha', 'could', 'used', 'little', 'trimming', '10', '15', 'minutes', 'could', 'cut', 'one', 'would', 'notice', 'pleasurable', 'trifle']","['mostly', 'could', 'used', 'little', 'trimming', 'minutes', 'could', 'cut', 'one', 'would', 'notice', 'pleasurable', 'trifle']"
154675,8458,Or that the battery on your watch has died .,2,"['battery', 'watch', 'died']","['battery', 'watch', 'died']"
86337,4470,"Thanks to Ice Cube , Benjamins feels an awful lot like Friday in Miami .",2,"['thanks', 'ice', 'cube', 'benjamins', 'feels', 'awful', 'lot', 'like', 'friday', 'miami']","['thanks', 'ice', 'cube', 'feels', 'awful', 'lot', 'like']"
138394,7492,Melodrama with a message .,2,"['melodrama', 'message']","['melodrama', 'message']"
72723,3715,"What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence .",2,"['started', 'taut', 'contest', 'wills', 'bacon', 'theron', 'deteriorates', 'protracted', 'borderline', 'silly', 'chase', 'sequence']","['started', 'taut', 'contest', 'wills', 'bacon', 'deteriorates', 'protracted', 'borderline', 'silly', 'chase', 'sequence']"
60819,3071,"While Holm is terrific as both men and Hjejle quite appealing , the film fails to make the most out of the intriguing premise .",2,"['holm', 'terrific', 'men', 'hjejle', 'quite', 'appealing', 'film', 'fails', 'make', 'intriguing', 'premise']","['terrific', 'men', 'quite', 'appealing', 'film', 'fails', 'make', 'intriguing', 'premise']"
97058,5073,The camera twirls !,2,"['camera', 'twirls']","['camera', 'twirls']"
3778,144,Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .,2,"['initial', 'strangeness', 'inexorably', 'gives', 'way', 'rote', 'sentimentality', 'mystical', 'tenderness', 'becomes', 'narrative', 'expedience']","['initial', 'strangeness', 'inexorably', 'gives', 'way', 'rote', 'sentimentality', 'mystical', 'tenderness', 'becomes', 'narrative', 'expedience']"
140665,7632,"At its worst , it 's Rambo - meets-John Ford .",2,"['worst', 'rambo', 'meetsjohn', 'ford']","['worst', 'ford']"
13233,570,"Nair and writer Laura Cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life .",2,"['nair', 'writer', 'laura', 'cahill', 'dare', 'build', 'movie', 'around', 'flawed', 'rather', 'unexceptional', 'women', 'emerging', 'fine', 'character', 'study', 'short', 'plot', 'rich', 'tiny', 'revelations', 'real', 'life']","['writer', 'dare', 'build', 'movie', 'around', 'flawed', 'rather', 'unexceptional', 'women', 'emerging', 'fine', 'character', 'study', 'short', 'plot', 'rich', 'tiny', 'revelations', 'real', 'life']"
